com.google.javascript.jscomp.CheckSideEffects:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V CleanFix
com.google.javascript.jscomp.Compiler:newExternInput(Ljava/lang/String;)Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.jscomp.SyntheticAst:<init>(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.SyntheticAst:clearAst()V NoneFix
com.google.javascript.jscomp.SyntheticAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.SyntheticAst:getInputId()Lcom/google/javascript/rhino/InputId; NoneFix
com.google.javascript.jscomp.SyntheticAst:getSourceFile()Lcom/google/javascript/jscomp/SourceFile; NoneFix
com.google.javascript.jscomp.NodeUtil:checkForStateChangeHelper(Lcom/google/javascript/rhino/Node;ZLcom/google/javascript/jscomp/AbstractCompiler;)Z NoneFix
com.google.javascript.jscomp.parsing.IRFactory:transformBlock(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:setWasEmptyNode(Z)V NoneFix
com.google.javascript.jscomp.NodeTraversal:makeError(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.CheckSideEffects:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.IR:call(Lcom/google/javascript/rhino/Node;[Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.JSError:make(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.CodeGenerator:addNonEmptyStatement(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;Z)V NoneFix
com.google.javascript.jscomp.CodeConsumer:endStatement(Z)V NoneFix
com.google.javascript.jscomp.CodeGenerator:addExpr(Lcom/google/javascript/rhino/Node;ILcom/google/javascript/jscomp/CodeGenerator$Context;)V NoneFix
com.google.javascript.jscomp.CodeGenerator:clearContextForNoInOperator(Lcom/google/javascript/jscomp/CodeGenerator$Context;)Lcom/google/javascript/jscomp/CodeGenerator$Context; NoneFix
com.google.javascript.jscomp.AstValidator:validateStatement(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodeGenerator:isOneExactlyFunctionOrDo(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.CodeGenerator:getFirstNonEmptyChild(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.AstValidator:validateIf(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.SuppressDocWarningsGuard:level(Lcom/google/javascript/jscomp/JSError;)Lcom/google/javascript/jscomp/CheckLevel; NoneFix
com.google.javascript.jscomp.CodeGenerator:getNonEmptyChildCount(Lcom/google/javascript/rhino/Node;I)I NoneFix
com.google.javascript.jscomp.AstValidator:validateMinimumChildCount(Lcom/google/javascript/rhino/Node;I)V NoneFix
com.google.javascript.jscomp.NodeUtil:isSimpleOperatorType(I)Z NoneFix
com.google.javascript.jscomp.AstValidator:validateMaximumChildCount(Lcom/google/javascript/rhino/Node;I)V NoneFix
com.google.javascript.rhino.Node:getLastSibling()Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.NodeUtil:functionCallHasSideEffects(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/AbstractCompiler;)Z NoneFix
com.google.javascript.jscomp.CodeGenerator:jsString(Ljava/lang/String;Z)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processIfStatement(Lcom/google/javascript/rhino/head/ast/IfStatement;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:process(Lcom/google/javascript/rhino/head/ast/AstNode;)Ljava/lang/Object; NoneFix
com.google.javascript.jscomp.CodeGenerator:addJsString(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodeGenerator:strEscape(Ljava/lang/String;CLjava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/nio/charset/CharsetEncoder;Z)Ljava/lang/String; NoneFix
com.google.javascript.rhino.Node:isDo()Z NoneFix
com.google.javascript.jscomp.AstValidator:validateExpression(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.Node$AncestorIterable$1:hasNext()Z NoneFix
com.google.javascript.rhino.Node$AncestorIterable:access$002(Lcom/google/javascript/rhino/Node$AncestorIterable;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:getAncestors()Lcom/google/javascript/rhino/Node$AncestorIterable; NoneFix
com.google.javascript.rhino.Node:replaceChild(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.AstValidator:validateReturn(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.AstValidator:validateString(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processEmptyStatement(Lcom/google/javascript/rhino/head/ast/EmptyStatement;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:isNoSideEffectsCall()Z NoneFix
com.google.javascript.rhino.Node:areBitFlagsSet(II)Z NoneFix
com.google.javascript.rhino.Node:getSideEffectFlags()I NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$900(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.IR:name(Ljava/lang/String;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.IR:var(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.AstValidator:validateBinaryOp(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.Node:srcref(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.NodeTraversal:getCompiler()Lcom/google/javascript/jscomp/Compiler; NoneFix
com.google.javascript.rhino.Node:useSourceInfoFrom(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:copyInformationFrom(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:getProp(I)Ljava/lang/Object; NoneFix
com.google.javascript.jscomp.BasicErrorManager:report(Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/JSError;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processStringLiteral(Lcom/google/javascript/rhino/head/ast/StringLiteral;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.BasicErrorManager:toArray(Lcom/google/javascript/jscomp/CheckLevel;)[Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.AstValidator:validateParameters(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.BasicErrorManager$LeveledJSErrorComparator:compare(Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;Lcom/google/javascript/jscomp/BasicErrorManager$ErrorWithLevel;)I NoneFix
com.google.javascript.jscomp.Compiler:report(Lcom/google/javascript/jscomp/JSError;)V NoneFix
com.google.javascript.jscomp.JSError:getCharno()I NoneFix
com.google.javascript.rhino.Node:addChildToFront(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.JSError:getDefaultLevel()Lcom/google/javascript/jscomp/CheckLevel; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processReturnStatement(Lcom/google/javascript/rhino/head/ast/ReturnStatement;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:isEquivalentTo(Lcom/google/javascript/rhino/Node;ZZ)Z NoneFix
com.google.javascript.jscomp.ComposeWarningsGuard:level(Lcom/google/javascript/jscomp/JSError;)Lcom/google/javascript/jscomp/CheckLevel; NoneFix
com.google.javascript.jscomp.DiagnosticGroup:matches(Lcom/google/javascript/jscomp/JSError;)Z NoneFix
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:level(Lcom/google/javascript/jscomp/JSError;)Lcom/google/javascript/jscomp/CheckLevel; NoneFix
com.google.javascript.jscomp.JSError:getType()Lcom/google/javascript/jscomp/DiagnosticType; NoneFix
com.google.javascript.jscomp.JSError:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/Node;IILcom/google/javascript/jscomp/DiagnosticType;Lcom/google/javascript/jscomp/CheckLevel;[Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.AstValidator:validateNumber(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.AstValidator:validateBlock(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.Node$NumberNode:getDouble()D NoneFix
com.google.javascript.jscomp.Compiler:getOptions()Lcom/google/javascript/jscomp/CompilerOptions; NoneFix
com.google.javascript.jscomp.Compiler:reportCodeChange()V NoneFix
com.google.javascript.jscomp.AstValidator:validateVar(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.Node:isEmpty()Z NoneFix
com.google.javascript.rhino.Node:isQualifiedName()Z NoneFix
com.google.javascript.jscomp.NodeTraversal:getSourceName()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CodeGenerator:getContextForNoInOperator(Lcom/google/javascript/jscomp/CodeGenerator$Context;)Lcom/google/javascript/jscomp/CodeGenerator$Context; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:newNumberNode(Ljava/lang/Double;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CodeConsumer:endLine()V NoneFix
com.google.javascript.rhino.JSDocInfo:setFlag(ZI)V NoneFix
com.google.javascript.jscomp.PrepareAst:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.LineNumberCheck:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.AstValidator:validateChildCount(Lcom/google/javascript/rhino/Node;I)V NoneFix
com.google.javascript.rhino.Node:setJSDocInfo(Lcom/google/javascript/rhino/JSDocInfo;)V NoneFix
com.google.javascript.jscomp.NodeUtil:isLatin(Ljava/lang/String;)Z NoneFix
com.google.javascript.jscomp.PrepareAst$PrepareAnnotations:annotateFunctions(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processFunctionNode(Lcom/google/javascript/rhino/head/ast/FunctionNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:checkTreeEqualsImpl(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node$NodeMismatch; NoneFix
com.google.javascript.jscomp.CodeConsumer:endFile()V NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:<init>(ZZIZLcom/google/javascript/jscomp/SourceMap$DetailLevel;Lcom/google/javascript/jscomp/CodePrinter$1;)V NoneFix
com.google.javascript.jscomp.AstValidator$1:<init>(Lcom/google/javascript/jscomp/AstValidator;)V NoneFix
com.google.javascript.jscomp.AstValidator:validateScript(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:populateDefaults(Lcom/google/javascript/rhino/JSDocInfo;)V NoneFix
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter:endSourceMapping(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodePrinter:access$100(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodePrinter$Format;ZZILcom/google/javascript/jscomp/SourceMap;Lcom/google/javascript/jscomp/SourceMap$DetailLevel;Ljava/nio/charset/Charset;Z)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CodePrinter:toSource(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodePrinter$Format;ZZILcom/google/javascript/jscomp/SourceMap;Lcom/google/javascript/jscomp/SourceMap$DetailLevel;Ljava/nio/charset/Charset;Z)Ljava/lang/String; NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:build(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.rhino.JSDocInfo:getVisibility()Lcom/google/javascript/rhino/JSDocInfo$Visibility; NoneFix
com.google.javascript.rhino.JSDocInfo:getFlag(I)Z NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:<init>(Z)V NoneFix
com.google.javascript.rhino.JSDocInfo:<init>(Z)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processVariableInitializer(Lcom/google/javascript/rhino/head/ast/VariableInitializer;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.Compiler:parseInputs()Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.Compiler:hoistExterns(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Compiler:newTracer(Ljava/lang/String;)Lcom/google/javascript/jscomp/Tracer; NoneFix
com.google.javascript.jscomp.Compiler:stopTracer(Lcom/google/javascript/jscomp/Tracer;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.DependencyOptions:needsManagement()Z NoneFix
com.google.javascript.jscomp.Tracer$1:currentTimeMillis()J NoneFix
com.google.javascript.jscomp.Tracer$ThreadTrace:isInitialized()Z NoneFix
com.google.javascript.jscomp.NodeUtil:isStatementParent(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.rhino.Node:hasMoreThanOneChild()Z NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processVariableDeclaration(Lcom/google/javascript/rhino/head/ast/VariableDeclaration;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.NodeTraversal:traverseFunction(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.NodeTraversal$AbstractPostOrderCallback:<init>()V NoneFix
com.google.javascript.jscomp.NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Compiler:initOptions(Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.DiagnosticGroupWarningsGuard:enables(Lcom/google/javascript/jscomp/DiagnosticGroup;)Z NoneFix
com.google.javascript.rhino.Node:<init>(ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.Node:<init>(ILcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.GoogleCodingConvention:<init>(Lcom/google/javascript/jscomp/CodingConvention;)V NoneFix
com.google.javascript.jscomp.Compiler:initInputsByIdMap()V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/StaticSourceFile;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/rhino/head/ErrorReporter;)V NoneFix
com.google.javascript.jscomp.CompilerInput:setModule(Lcom/google/javascript/jscomp/JSModule;)V NoneFix
com.google.javascript.jscomp.JSModule:<init>(Ljava/lang/String;)V NoneFix
com.google.javascript.rhino.Node:hasOneChild()Z NoneFix
com.google.javascript.jscomp.NodeUtil:getInputId(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/InputId; NoneFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getReferenceName()Ljava/lang/String; NoneFix
com.google.javascript.rhino.Node:getChildCount()I NoneFix
com.google.javascript.jscomp.JsAst:parse(Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
com.google.javascript.rhino.Node$IntPropListItem:chain(Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem; NoneFix
com.google.javascript.rhino.Node:removeProp(Lcom/google/javascript/rhino/Node$PropListItem;I)Lcom/google/javascript/rhino/Node$PropListItem; NoneFix
com.google.javascript.rhino.Node:removeProp(I)V NoneFix
com.google.javascript.jscomp.Compiler:hasHaltingErrors()Z NoneFix
com.google.javascript.jscomp.Compiler:putCompilerInput(Lcom/google/javascript/rhino/InputId;Lcom/google/javascript/jscomp/CompilerInput;)Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.rhino.InputId:hashCode()I NoneFix
com.google.javascript.jscomp.NodeTraversal:pushScope(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.SyntacticScopeCreator$DefaultRedeclarationHandler:<init>(Lcom/google/javascript/jscomp/SyntacticScopeCreator;Lcom/google/javascript/jscomp/SyntacticScopeCreator$1;)V NoneFix
com.google.javascript.jscomp.SourceFile:getName()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.DiagnosticGroup:matches(Lcom/google/javascript/jscomp/DiagnosticType;)Z NoneFix
com.google.javascript.jscomp.DiagnosticType:equals(Ljava/lang/Object;)Z NoneFix
com.google.javascript.rhino.Node:lookupProperty(I)Lcom/google/javascript/rhino/Node$PropListItem; NoneFix
com.google.javascript.jscomp.SourceFile$Builder:<init>()V NoneFix
com.google.javascript.jscomp.SourceFile:access$000(Lcom/google/javascript/jscomp/SourceFile;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.Compiler:setErrorManager(Lcom/google/javascript/jscomp/ErrorManager;)V NoneFix
com.google.javascript.jscomp.ComposeWarningsGuard:addGuard(Lcom/google/javascript/jscomp/WarningsGuard;)V NoneFix
com.google.javascript.jscomp.DiagnosticGroups:getRegisteredGroups()Ljava/util/Map; NoneFix
com.google.javascript.jscomp.SuppressDocWarningsGuard:<init>(Ljava/util/Map;)V NoneFix
com.google.javascript.jscomp.SuppressDocWarningsGuard:getPriority()I NoneFix
com.google.javascript.jscomp.LightweightMessageFormatter:<init>(Lcom/google/javascript/jscomp/SourceExcerptProvider;Lcom/google/javascript/jscomp/SourceExcerptProvider$SourceExcerpt;)V NoneFix
com.google.javascript.jscomp.DiagnosticGroups:<init>()V NoneFix
com.google.javascript.jscomp.CompilerOptions:<init>()V NoneFix
com.google.javascript.jscomp.WarningsGuard:<init>()V NoneFix
com.google.javascript.jscomp.Compiler$3:<init>(Lcom/google/javascript/jscomp/Compiler;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.RhinoErrorReporter$NewRhinoErrorReporter:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
