com.google.javascript.jscomp.CommandLineRunner:createOptions()Lcom/google/javascript/jscomp/CompilerOptions; CleanFix
com.google.javascript.jscomp.CommandLineRunner$Flags$WarningGuardSetter:<init>(Lorg/kohsuke/args4j/spi/Setter;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/CommandLineRunner$1;)V NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:<init>(Lcom/google/javascript/jscomp/CommandLineRunner$1;)V NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$100()Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1100(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/CompilerOptions$TracerMode; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1800(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$1900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2100(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/SourceMap$Format; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2800(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$2900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)I NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3100(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3800(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$3900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/CompilerOptions$DevMode; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4100(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4300(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/CompilationLevel; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4800(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$4900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Lcom/google/javascript/jscomp/WarningLevel; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$500(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$5000(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$5200(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$5400(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$600(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$700(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Z NoneFix
com.google.javascript.jscomp.CommandLineRunner$Flags:access$900(Lcom/google/javascript/jscomp/CommandLineRunner$Flags;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.Compiler:access$000(Lcom/google/javascript/jscomp/Compiler;)V NoneFix
com.google.javascript.jscomp.Compiler:access$102(Lcom/google/javascript/jscomp/Compiler;Ljava/lang/Thread;)Ljava/lang/Thread; NoneFix
com.google.javascript.jscomp.ComposeWarningsGuard$GuardComparator:<init>(Ljava/util/Map;Lcom/google/javascript/jscomp/ComposeWarningsGuard$1;)V NoneFix
com.google.javascript.jscomp.ControlFlowAnalysis$AstControlFlowGraph:<init>(Lcom/google/javascript/rhino/Node;Ljava/util/Map;ZLcom/google/javascript/jscomp/ControlFlowAnalysis$1;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$16:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$22:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$32:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$4:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$000(Lcom/google/javascript/jscomp/AbstractCompiler;Ljava/util/List;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$1900([Lcom/google/javascript/jscomp/CompilerPass;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$202(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/util/Set;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$300(Lcom/google/javascript/jscomp/DefaultPassConfig;)Lcom/google/javascript/jscomp/PreprocessorSymbolTable; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:access$402(Lcom/google/javascript/jscomp/DefaultPassConfig;Ljava/util/Map;)Ljava/util/Map; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$000()Ljava/util/logging/Logger; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$100(Lcom/google/javascript/jscomp/PhaseOptimizer;)Lcom/google/javascript/jscomp/PerformanceTracker; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$200(Lcom/google/javascript/jscomp/PhaseOptimizer;)Lcom/google/javascript/jscomp/AbstractCompiler; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$300(Lcom/google/javascript/jscomp/PhaseOptimizer;)Lcom/google/javascript/jscomp/PhaseOptimizer$ProgressRange; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$400(Lcom/google/javascript/jscomp/PhaseOptimizer;)D NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$418(Lcom/google/javascript/jscomp/PhaseOptimizer;D)D NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$500(Lcom/google/javascript/jscomp/PhaseOptimizer;)D NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$600(Lcom/google/javascript/jscomp/PhaseOptimizer;Ljava/lang/String;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PhaseOptimizer:access$700(Lcom/google/javascript/jscomp/PhaseOptimizer;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Scope$Var:<init>(ZLjava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/jscomp/Scope;ILcom/google/javascript/jscomp/CompilerInput;Lcom/google/javascript/jscomp/Scope$1;)V NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:<init>(Lcom/google/javascript/jscomp/ScopedAliases;Lcom/google/javascript/jscomp/ScopedAliases$1;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:<init>(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/jscomp/parsing/IRFactory$1;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$100(I)I NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1200(Lcom/google/javascript/jscomp/parsing/IRFactory;ILcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1300(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/head/ast/AstNode;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1400(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1500(Lcom/google/javascript/jscomp/parsing/IRFactory;I)I NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1600(Lcom/google/javascript/jscomp/parsing/IRFactory;)Lcom/google/javascript/jscomp/parsing/Config; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1700(Lcom/google/javascript/jscomp/parsing/IRFactory;ILjava/lang/String;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$1900(Lcom/google/javascript/jscomp/parsing/IRFactory;Ljava/lang/Double;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$200(Lcom/google/javascript/jscomp/parsing/IRFactory;I)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$300(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:access$400(Lcom/google/javascript/jscomp/parsing/IRFactory;Lcom/google/javascript/rhino/head/ast/Name;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser$ExtractionInfo:access$300(Lcom/google/javascript/jscomp/parsing/JsDocInfoParser$ExtractionInfo;)Lcom/google/javascript/jscomp/parsing/JsDocToken; NoneFix
com.google.javascript.rhino.JSDocInfo:<init>()V NoneFix
com.google.javascript.jscomp.EmptyMessageBundle:idGenerator()Lcom/google/javascript/jscomp/JsMessage$IdGenerator; NegFix
com.google.javascript.jscomp.DefaultPassConfig$23:create(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.JsMessage$Builder:<init>(Ljava/lang/String;)V NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setCharset(Ljava/lang/String;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setCodingConvention(Lcom/google/javascript/jscomp/CodingConvention;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setCreateSourceMap(Ljava/lang/String;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setJsOutputFile(Ljava/lang/String;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setLanguageIn(Ljava/lang/String;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setManageClosureDependencies(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setModuleOutputPathPrefix(Ljava/lang/String;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setOnlyClosureDependencies(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setPrintAst(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setProcessCommonJSModules(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setSourceMapFormat(Lcom/google/javascript/jscomp/SourceMap$Format;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setTransformAMDToCJSModules(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setWarningGuardSpec(Lcom/google/javascript/jscomp/AbstractCommandLineRunner$WarningGuardSpec;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NegFix
com.google.javascript.jscomp.AbstractCommandLineRunner$WarningGuardSpec:<init>()V NegFix
com.google.javascript.jscomp.CommandLineRunner$Flags$WarningGuardErrorOptionHandler:<init>(Lorg/kohsuke/args4j/CmdLineParser;Lorg/kohsuke/args4j/OptionDef;Lorg/kohsuke/args4j/spi/Setter;)V NegFix
com.google.javascript.jscomp.CommandLineRunner$Flags$WarningGuardOffOptionHandler:<init>(Lorg/kohsuke/args4j/CmdLineParser;Lorg/kohsuke/args4j/OptionDef;Lorg/kohsuke/args4j/spi/Setter;)V NegFix
com.google.javascript.jscomp.CommandLineRunner$Flags$WarningGuardSetter:<init>(Lorg/kohsuke/args4j/spi/Setter;Lcom/google/javascript/jscomp/CheckLevel;)V NegFix
com.google.javascript.jscomp.LightweightMessageFormatter$LineNumberingFormatter:formatLine(Ljava/lang/String;I)Ljava/lang/String; NegFix
com.google.javascript.jscomp.DefaultPassConfig$4:create(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NegFix
com.google.javascript.jscomp.Compiler:setHasRegExpGlobalReferences(Z)V NegFix
com.google.javascript.jscomp.ControlStructureCheck:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NegFix
com.google.javascript.jscomp.CompilerOptions:setTrustedStrings(Z)V NegFix
com.google.javascript.jscomp.ControlFlowGraph$Branch:isConditional()Z NegFix
com.google.javascript.jscomp.DefaultPassConfig$18$1:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig$18;Lcom/google/javascript/jscomp/AbstractCompiler;)V NegFix
com.google.javascript.jscomp.DefaultPassConfig$18:create(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NegFix
com.google.javascript.jscomp.DependencyOptions:setDependencySorting(Z)Lcom/google/javascript/jscomp/DependencyOptions; NegFix
com.google.javascript.jscomp.deps.JsFileParser:setIncludeGoogBase(Z)Lcom/google/javascript/jscomp/deps/JsFileParser; NegFix
com.google.javascript.jscomp.deps.SortedDependencies$1:<init>(Ljava/util/Map;)V NegFix
com.google.javascript.jscomp.DefaultPassConfig$10$1:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig$10;Lcom/google/javascript/jscomp/ProcessClosurePrimitives;)V NegFix
com.google.javascript.jscomp.DefaultPassConfig$16:create(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NegFix
com.google.javascript.jscomp.ClosureRewriteClass:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NegFix
com.google.javascript.jscomp.graph.GraphReachability:<init>(Lcom/google/javascript/jscomp/graph/DiGraph;Lcom/google/common/base/Predicate;)V NegFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:extractMultilineTextualBlock(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/jscomp/parsing/JsDocInfoParser$ExtractionInfo; NegFix
